OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T56.2.0.cnf,	Maximum resident set size (kbytes): 1372908,	Elapsed (wall clock) time (h:mm:ss or m:ss): 28:37.39,0,0,108952	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:03.40,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T62.2.0.cnf,	Maximum resident set size (kbytes): 1771528,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:06:22,0,0,181844	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:05.91,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T77.2.0.cnf,	Maximum resident set size (kbytes): 1410596,	Elapsed (wall clock) time (h:mm:ss or m:ss): 25:02.93,0,0,130824	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:03.84,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T82.2.0.cnf,	Maximum resident set size (kbytes): 1395268,	Elapsed (wall clock) time (h:mm:ss or m:ss): 34:33.88,0,0,118364	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:03.73,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T84.2.0.cnf,	Maximum resident set size (kbytes): 1406608,	Elapsed (wall clock) time (h:mm:ss or m:ss): 32:47.48,0,0,134892	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.28,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T86.2.0.cnf,	Maximum resident set size (kbytes): 1751868,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:07:48,0,0,141852	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.63,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T87.2.0.cnf,	Maximum resident set size (kbytes): 2086444,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:22:27,0,0,145884	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.87,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T90.2.0.cnf,	Maximum resident set size (kbytes): 1612984,	Elapsed (wall clock) time (h:mm:ss or m:ss): 50:14.32,0,0,124580	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.16,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T92.2.0.cnf,	Maximum resident set size (kbytes): 1572760,	Elapsed (wall clock) time (h:mm:ss or m:ss): 43:50.06,0,0,112844	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:03.81,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T93.2.0.cnf,	Maximum resident set size (kbytes): 1930832,	Elapsed (wall clock) time (h:mm:ss or m:ss): 59:07.80,0,0,405092	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:14.22,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T96.2.0.cnf,	Maximum resident set size (kbytes): 2039292,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:25:09,0,0,131456	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.29,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/T98.2.0.cnf,	Maximum resident set size (kbytes): 1989596,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:20:04,0,0,142276	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.87,0,0,0,0,0,0,0,0
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/terminator_03_true-unreach-call_true-termination.i.cnf,	Maximum resident set size (kbytes): 339956,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:17.17,0,0,226004	/local_ssd/pico.trace,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:06.80,0,0,0,0,0,0,0,0
